,std_dt,ticker,administrative_issues_reason
6340,20090401,A103160,주식분포요건 미충족(소액주주 주식수 10/100미만)
6341,20090403,A103160,
6342,19991228,A103230,
6343,20200319,A103230,최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가)
6344,19991228,A103590,
6345,19991228,A103840,
6346,19991228,A104040,
6347,19991228,A104110,
6348,19991228,A104120,
6349,19991228,A104200,
6350,19991228,A104460,
6351,19991228,A104480,
6352,19991228,A104540,
6353,20190329,A104540,상장폐지사유 발생
6354,20190816,A104540,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생"
6355,20200303,A104540,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정"
6356,20200320,A104540,
6357,19991228,A104620,
6358,19991228,A104700,
6359,19991228,A104830,
6360,19991228,A105070,
6361,20120802,A105070,상장폐지사유 발생
6362,20120814,A105070,
6363,19991228,A105330,
6364,19991228,A105550,
6365,20170324,A105550,상장폐지사유 발생
6366,20170818,A105550,
6367,19991228,A105560,
6368,19991228,A105630,
6369,19991228,A105740,
6370,19991228,A105840,
6371,19991228,A106080,
6372,20190129,A106080,액면가액 일정비율 미달
6373,20190207,A106080,"액면가액 일정비율 미달, 회생절차 개시신청"
6374,20190325,A106080,"상장폐지사유 발생, 액면가액 일정비율 미달, 회생절차 개시신청"
6375,20190816,A106080,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 액면가액 일정비율 미달, 회생절차 개시신청"
6376,20191129,A106080,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 액면가액 일정비율 미달"
6377,20200428,A106080,"상장폐지사유 발생, 액면가액 일정비율 미달"
6378,20200514,A106080,액면가액 일정비율 미달
6379,19991228,A106190,
6380,19991228,A106240,
6381,19991228,A106520,
6382,20190307,A106520,파산신청
6383,20190322,A106520,"최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 파산신청"
6384,20190417,A106520,"최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
6385,20200323,A106520,
6386,19991228,A107590,
6387,19991228,A108070,
6388,19991228,A108230,
6389,19991228,A108320,
6390,19991228,A108380,
6391,19991228,A108490,
6392,19991228,A108670,
6393,19991228,A108790,
6394,19991228,A108860,
6395,20190329,A108860,상장폐지사유 발생
6396,20190816,A108860,"반기보고서 미제출, 상장폐지사유 발생"
6397,20190826,A108860,상장폐지사유 발생
6398,20190917,A108860,
6399,20191031,A108860,액면가액 일정비율 미달
6400,20200518,A108860,
6401,19991228,A109070,
6402,20170330,A109070,"감사범위제한으로인한 감사의견한정, 자본잠식(자본금의 50/100이상 잠식)"
6403,20180321,A109070,
6404,20190513,A109070,감사의견 의견거절
6405,20190816,A109070,"감사의견 의견거절, 반기검토의견 의견거절"
6406,20191128,A109070,"감사범위제한으로인한 감사의견한정, 감사의견 의견거절, 반기검토의견 의견거절"
6407,20191211,A109070,"감사범위제한으로인한 감사의견한정, 반기검토의견 의견거절"
6408,20200526,A109070,"감사범위제한으로인한 감사의견한정, 감사의견 의견거절, 반기검토의견 의견거절"
6409,20201007,A109070,"감사의견 의견거절, 반기검토의견 의견거절"
6410,20201026,A109070,감사의견 의견거절
6411,20201028,A109070,
6412,19991228,A109080,
6413,19991228,A109610,
6414,19991228,A109740,
6415,20180329,A109740,상장폐지사유 발생
6416,20180816,A109740,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생"
6417,20180920,A109740,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정"
6418,20190322,A109740,
6419,19991228,A109820,
6420,19991228,A109860,
6421,19991228,A109960,
6422,19991228,A110020,
6423,19991228,A110310,
6424,20130329,A110310,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
6425,20140324,A110310,"상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
6426,20140331,A110310,"상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 회생절차 개시신청"
6427,20140411,A110310,
6428,19991228,A110500,
6429,20140320,A110500,불성실공시(누계벌점 2년간 15점)
6430,20140411,A110500,"불성실공시(누계벌점 2년간 15점), 상장폐지사유 발생"
6431,20140902,A110500,
6432,19991228,A110570,
6433,20140818,A110570,회생절차개시신청
6434,20140829,A110570,"반기검토의견 의견거절, 회생절차개시신청"
6435,20150401,A110570,회생절차개시신청
6436,20160331,A110570,"자본잠식(자본금의 50/100이상 잠식), 회생절차개시신청"
6437,20170417,A110570,
6438,19991228,A110790,
6439,19991228,A110990,
6440,19991228,A111110,
6441,19991228,A111610,
6442,20140808,A111610,불성실공시(누계벌점 2년간 15점)
6443,20141125,A111610,"불성실공시(누계벌점 2년간 15점), 회생절차 개시신청"
6444,20150401,A111610,"불성실공시(누계벌점 2년간 15점), 사업보고서 미제출, 정기주주총회 미개최 또는 재무제표 미승인, 회생절차 개시신청"
6445,20150410,A111610,"불성실공시(누계벌점 2년간 15점), 자본잠식률 50% 이상, 정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 회생절차 개시신청"
6446,20150810,A111610,"자본잠식률 50% 이상, 정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 회생절차 개시신청"
6447,20150818,A111610,"정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 회생절차 개시신청"
6448,20150828,A111610,"정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
6449,20151209,A111610,"상장폐지사유 발생, 정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
6450,20160125,A111610,
6451,19991228,A111710,
6452,19991228,A111770,
6453,19991228,A111820,
6454,20180927,A111820,파산신청
6455,20181018,A111820,
6456,20181022,A111820,액면가액 일정비율 미달
6457,20190109,A111820,"액면가액 일정비율 미달, 파산신청"
6458,20190121,A111820,액면가액 일정비율 미달
6459,20190322,A111820,"상장폐지사유 발생, 액면가액 일정비율 미달"
6460,20190430,A111820,"상장폐지사유 발생, 액면가액 일정비율 미달, 회생절차 개시신청"
6461,20190816,A111820,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 액면가액 일정비율 미달, 회생절차 개시신청"
6462,20200407,A111820,"상장폐지사유 발생, 액면가액 일정비율 미달, 자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 회생절차 개시신청"
6463,20200615,A111820,"상장폐지사유 발생, 액면가액 일정비율 미달, 자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
6464,20200818,A111820,"상장폐지사유 발생, 액면가액 일정비율 미달, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
6465,19991228,A111870,
6466,19991228,A112040,
6467,19991228,A112240,
6468,20171120,A112240,파산신청
6469,20171228,A112240,
6470,20190401,A112240,상장폐지사유 발생
6471,20190816,A112240,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생"
6472,20200630,A112240,
6473,19991228,A112610,
6474,19991228,A113810,
6475,20180816,A113810,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정"
6476,20190327,A113810,
6477,19991228,A114090,
6478,19991228,A114120,
6479,20200323,A114120,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
6480,19991228,A114190,
6481,20200406,A114190,상장폐지사유 발생
6482,20200818,A114190,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생"
6483,19991228,A114410,
6484,19991228,A114450,
6485,19991228,A114570,
6486,20200324,A114570,상장폐지사유 발생
6487,20200818,A114570,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생"
6488,19991228,A114630,
6489,19991228,A114810,
6490,19991228,A115160,
6491,19991228,A115180,
6492,19991228,A115310,
6493,19991228,A115390,
6494,19991228,A115440,
6495,19991228,A115450,
6496,19991228,A115480,
6497,19991228,A115500,
6498,19991228,A115530,
6499,20170316,A115530,"최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
6500,20180327,A115530,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
6501,20180829,A115530,"액면가액 일정비율 미달, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
6502,20190327,A115530,액면가액 일정비율 미달
6503,20200818,A115530,"반기보고서 미제출, 액면가액 일정비율 미달"
6504,20200825,A115530,액면가액 일정비율 미달
6505,20200916,A115530,"상장폐지사유 발생, 액면가액 일정비율 미달"
6506,19991228,A115570,
6507,19991228,A115610,
6508,19991228,A115960,
6509,19991228,A117580,
6510,19991228,A117670,
6511,20170327,A117670,상장폐지사유 발생
6512,20170816,A117670,"반기보고서 미제출, 상장폐지사유 발생"
6513,20170825,A117670,"반기보고서 미제출, 반기보고서 법정제출기한 익일부터 10일 이내 반기 검토(감사)보고서 미신고, 상장폐지사유 발생"
6514,20171220,A117670,
6515,19991228,A117730,
6516,19991228,A117930,
6517,20160901,A117930,회사정리절차 개시 신청
6518,20161207,A117930,"주가수준 미달(액면가 20/100미만 30일 계속), 회사정리절차 개시 신청"
6519,20170206,A117930,"주가수준 미달(액면가 20/100미만 30일 계속), 파산, 회사정리절차 개시 신청"
6520,20170307,A117930,
6521,19991228,A118000,
6522,19991228,A118990,
6523,19991228,A119500,
6524,19991228,A119610,
6525,19991228,A119650,
6526,19991228,A119830,
6527,19991228,A119850,
6528,19991228,A119860,
6529,19991228,A120030,
6530,19991228,A120110,
6531,19991228,A120240,
6532,19991228,A121440,
6533,19991228,A121600,
6534,19991228,A121800,
6535,20170324,A121800,상장폐지사유 발생
6536,20170816,A121800,"반기보고서 미제출, 상장폐지사유 발생"
6537,20170825,A121800,"반기보고서 미제출, 반기보고서 법정제출기한 익일부터 10일 이내 반기 검토(감사)보고서 미신고, 상장폐지사유 발생"
6538,20170831,A121800,"반기보고서 미제출, 반기보고서 법정제출기한 익일부터 10일 이내 반기 검토(감사)보고서 미신고"
6539,20170904,A121800,
6540,19991228,A121850,
6541,19991228,A121890,
6542,20200403,A121890,상장폐지사유 발생
6543,20200818,A121890,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생"
6544,20201217,A121890,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
6545,19991228,A121910,
6546,20120827,A121910,SPAC 상장예비심사청구서 미제출 등
6547,20121015,A121910,
6548,19991228,A121950,
6549,20120911,A121950,SPAC 상장예비심사청구서 미제출 등
6550,20121011,A121950,"SPAC 상장예비심사청구서 미제출 등, 상장폐지사유 발생"
6551,20121023,A121950,
6552,19991228,A122290,
6553,20120924,A122290,SPAC 상장예비심사청구서 미제출 등
6554,20121107,A122290,
6555,19991228,A122310,
6556,19991228,A122350,
6557,19991228,A122450,
6558,19991228,A122640,
6559,19991228,A122690,
6560,19991228,A122750,
6561,20121106,A122750,SPAC 상장예비심사청구서 미제출 등
6562,20121221,A122750,
6563,19991228,A122800,
6564,20170830,A122800,반기보고서 미제출
6565,20170911,A122800,
6566,20181010,A122800,상장폐지사유 발생
6567,20190516,A122800,"분기보고서 미제출, 상장폐지사유 발생"
6568,20190814,A122800,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 분기보고서 미제출, 상장폐지사유 발생"
6569,20200212,A122800,
6570,19991228,A122870,
6571,19991228,A122900,
6572,19991228,A122990,
6573,19991228,A123010,
6574,19991228,A123040,
6575,19991228,A123100,
6576,19991228,A123160,
6577,20121207,A123160,SPAC 상장예비심사청구서 미제출 등
6578,20130108,A123160,"SPAC 상장예비심사청구서 미제출 등, 상장폐지사유 발생"
6579,20130118,A123160,
6580,19991228,A123260,
6581,20190328,A123260,상장폐지사유 발생
6582,20190816,A123260,"반기보고서 미제출, 상장폐지사유 발생"
